2015-12-31, 107.010002, 107.029999, 104.82, 105.260002, 40635300
2015-12-30, 108.580002, 108.699997, 107.18, 107.32, 25213800
2015-12-29, 106.959999, 109.43, 106.860001, 108.739998, 30931200
2015-12-28, 107.589996, 107.690002, 106.18, 106.82, 26704200
2015-12-24, 109.00, 109.00, 107.949997, 108.029999, 13570400
2015-12-23, 107.269997, 108.849998, 107.199997, 108.610001, 32657400
2015-12-22, 107.400002, 107.720001, 106.449997, 107.230003, 32789400
2015-12-21, 107.279999, 107.370003, 105.57, 107.330002, 47590600
2015-12-18, 108.910004, 109.519997, 105.809998, 106.029999, 96453300
2015-12-17, 112.019997, 112.25, 108.980003, 108.980003, 44772800
2015-12-16, 111.07, 111.989998, 108.800003, 111.339996, 56238500
2015-12-15, 111.940002, 112.800003, 110.349998, 110.489998, 53323100
2015-12-14, 112.18, 112.68, 109.790001, 112.480003, 64318700
2015-12-11, 115.190002, 115.389999, 112.849998, 113.18, 46886200
2015-12-10, 116.040001, 116.940002, 115.510002, 116.169998, 29104200
2015-12-09, 117.639999, 117.690002, 115.080002, 115.620003, 46361400
2015-12-08, 117.519997, 118.599998, 116.860001, 118.230003, 34309500
2015-12-07, 118.980003, 119.860001, 117.809998, 118.279999, 32084200
2015-12-04, 115.290001, 119.25, 115.110001, 119.029999, 57777000
2015-12-03, 116.550003, 116.790001, 114.220001, 115.199997, 41569500
2015-12-02, 117.339996, 118.110001, 116.080002, 116.279999, 33386600
2015-12-01, 118.75, 118.809998, 116.860001, 117.339996, 34852400
2015-11-30, 117.989998, 119.410004, 117.75, 118.300003, 39180300
2015-11-27, 118.290001, 118.410004, 117.599998, 117.809998, 13046400
2015-11-25, 119.209999, 119.230003, 117.919998, 118.029999, 21388300
2015-11-24, 117.330002, 119.349998, 117.120003, 118.879997, 42803200
2015-11-23, 119.269997, 119.730003, 117.339996, 117.75, 32482500
2015-11-20, 119.199997, 119.919998, 118.849998, 119.300003, 34287100
2015-11-19, 117.639999, 119.75, 116.760002, 118.779999, 43295800
2015-11-18, 115.760002, 117.489998, 115.50, 117.290001, 46674700
2015-11-17, 114.919998, 115.050003, 113.32, 113.690002, 27616900
2015-11-16, 111.379997, 114.239998, 111.00, 114.18, 38106700
2015-11-13, 115.199997, 115.57, 112.269997, 112.339996, 45812400
2015-11-12, 116.260002, 116.82, 115.650002, 115.720001, 32525600
2015-11-11, 116.370003, 117.419998, 115.209999, 116.110001, 45218000
2015-11-10, 116.900002, 118.07, 116.059998, 116.769997, 59127900
2015-11-09, 120.959999, 121.809998, 120.050003, 120.57, 33871400
